files,P5,P10,P16,P25,P50,P75,P84,P90,P95
images/IMG_1586_710microns.JPG,11.8795176749322,17.666383878588,24.5540352718346,34.8755712963274,71.3578482043914,161.745812708519,233.588201089062,306.0976139488,387.125176944239
images/0330.jpg,12.1567594004276,17.4880700780104,23.2478733186182,31.9564181696342,56.5281274433906,92.2785209474742,108.976414597564,122.561428810609,136.250352616597
images/IMG_0209.JPG,18.777626090304,27.5432562486466,36.8366433291453,49.9413900754558,89.888088952111,166.17498433882,210.41739718783,252.067355313247,311.451412094205
images/1976.jpg,10.6955086116645,15.6876965719541,21.6759485309573,31.5891542301374,56.2959792760035,89.2558992412663,101.464032308835,109.518156544257,116.06701145271
images/IMG0334.JPG,18.0196943023817,24.6210906099715,31.5561416188537,42.1613338529606,75.6360153220477,130.743712488049,166.578730210372,195.241001870629,219.232600060463
images/tram4-p2.jpg,7.25750332189277,8.82710616045541,10.6778456715909,13.6598590055782,26.0163959918438,63.9354045160945,103.286550076447,151.874584101934,197.824802732989
images/IMG_1717_ccgp_262_ns_Cropped.tif,10.8165147196075,16.5821801324236,24.2410630757382,36.8552463326646,82.801141788441,153.303714308635,189.033383237485,218.001699121819,244.932162198946
images/Cal_13.tif,8.95368657061311,12.406640744206,16.7913786162629,24.2982322110095,56.7107561452697,126.440079717324,172.398182294213,210.926359327245,250.184596253118
images/IMG0335.JPG,16.2583553607521,23.110277401145,30.6527856496125,42.6300695880027,80.4504581765643,139.727451290741,168.354605819501,192.213082840319,216.416680460257
images/IMG_1583_500microns.JPG,10.5394437021236,15.1015590399724,20.2925566356734,28.0790775532625,58.1624924262532,141.641825394302,209.889449506556,283.309632338509,375.933271464911
images/312.jpg,9.37696165907311,13.1599243724384,17.4799751326932,24.4780753390434,46.9930863785852,76.0578299898626,97.3862805643029,118.136062172159,135.646151148314
images/1463.jpg,10.0062023184014,14.4220093870098,19.5685882378657,27.9994924600712,52.5135405242066,93.7387713989765,113.226432081485,127.061561946097,139.605739195454
images/17_1.JPG,27.078751582088,39.1853504371216,51.6733235096615,67.9627017854232,114.209339598583,169.307404704221,197.195067271432,218.802369201198,239.648744672762
images/3_35.JPG,11.4157185106102,16.5853262288735,22.6976010497836,32.2577169947078,70.2297186359405,145.701656165888,195.114379423356,232.473763893338,270.418308838006
images/1172_2.jpg,9.31963346178283,12.7721632925292,16.8107471418703,23.4027590689889,45.721519704182,76.9433934011217,90.7583399015064,101.332625853645,111.139169001997
images/0483_cu_1.jpg,19.804622124927,30.4329841714069,43.5954245712309,63.0565015433952,127.807789315805,239.382845950066,299.288390703642,351.487883991627,405.811132142386
images/0463_cu_2.jpg,13.5299008900435,19.9528062013066,26.8630089084672,37.2189032208604,73.6033906958304,145.623326505425,198.408834935179,254.311915708266,335.082388319406
images/802.jpg,9.30473842922267,13.0381960764998,17.7929415740176,25.322369106172,56.1669194184515,98.1861319251166,116.848241113289,129.857135596624,141.24787152935
images/Cal_15.tif,11.6879952197564,17.2624851239135,23.7148071976902,32.9213187099649,64.091299511143,118.814225419734,157.231771198673,199.39645468844,249.418112635545
images/IMG_20161115_164442_cropped.jpg,10.9374243895128,16.0401943352223,22.2105552173254,31.7529342952805,68.0362740838904,135.240416831387,174.198637126596,208.570434925751,245.534663528591
images/mar12_site1_image_1.jpg,13.2810465386438,20.1223020868025,27.988505445052,40.5957322738367,90.0642967725093,216.593855113941,310.105983784293,408.656392260021,525.978400235818
images/393.jpg,8.8579293507752,12.0617279337167,15.9082260539454,21.626132993888,42.1856284731856,75.2528128454379,94.9455374048749,113.910293403308,132.299653304946
