files,P5,P10,P16,P25,P50,P75,P84,P90,P95
images/11_2.JPG,22.9179894324639,36.0489234366667,51.4261600044883,73.1179047321827,130.049755453001,196.393780760647,226.548902971367,246.787196007559,263.002391277199
images/13_2.JPG,20.4905497012813,32.8137734233668,46.8877616664869,68.0372552103407,132.405097279722,191.528355079615,217.483811380329,239.592925470071,259.48856339442
images/16.JPG,23.6372318681471,38.7726480998864,53.7342612853961,76.5954058729967,143.179252036731,213.429962104987,237.674769606684,252.932206824337,265.759105273401
images/2_0.JPG,11.9189081997337,18.0743251454699,25.0959014149396,36.7478032360649,86.7361865940353,172.608514257609,212.160370546543,239.082848593207,259.426136014278
images/2_1.JPG,12.0591897144169,18.856621301179,26.4076410659859,39.0233327950267,82.5734755144973,144.372114180971,171.085366838777,188.195839758635,201.666728695097
images/2_36.JPG,13.8839574421998,20.3114502345227,27.1583716191152,38.0090855439977,80.939654249644,168.523202876329,204.865732288985,232.083433789436,255.606309385472
images/2_8.JPG,14.9225311861397,22.2876816055575,30.9870869432677,44.1096963294007,96.6201421646073,188.767729079752,225.242143608158,246.764530294348,263.031953984714
images/3_35.JPG,14.2217257748742,21.6120157262043,30.6747413162319,45.1736282723663,100.88485157695,180.945917233598,215.230812845501,240.126932406024,259.869015344856
images/4_75.JPG,17.1139511642436,25.5147581004663,34.5721916991415,49.1267345253381,106.532306780327,186.735408378702,222.694726078855,244.697235150683,261.827371177641
images/4.JPG,15.8537931773105,23.7142652088498,32.2206570456667,45.170470128266,94.2786011907367,162.888951483503,196.202925692146,224.480423275213,251.703733792605
images/5_6.JPG,17.7493950270417,26.5892122313804,35.842334565504,51.3915555702853,105.458658155582,173.549097842005,205.09600984091,229.668559595627,253.337166694825
images/6_7.JPG,19.789612328768,29.7177601654297,40.3890867142575,56.0745532594729,114.465705266262,182.900296247314,214.189061996915,238.041654125873,258.329012119949
images/8.JPG,21.1484696874059,33.5395511369876,46.9365380955166,66.4090021600853,127.724221378004,205.124999891811,232.626578005358,250.23077367256,264.562851103351
images/9_5.JPG,21.9662663408049,33.3534037442109,45.2446795916635,63.3757504131431,122.120734523778,192.336465401779,226.197802956689,246.679328546585,262.841403573054
images/BarPhotos_2013_Site3_Frame2_crop.JPG,20.7277549768335,34.1626259963164,49.7402355881054,73.6473198987893,152.602953270066,304.518323149019,386.354299734669,458.944413208127,530.612367676985
images/bed1.JPG,21.9452607005871,38.4394337359945,58.0501766167564,89.9242336325527,195.618139821594,345.931503754071,403.738194442027,440.614898273317,469.428886455123
images/bed2.JPG,21.3142214256774,37.405472786545,57.1803673818105,88.257295732514,191.781118148361,308.377679766863,372.449709124167,419.872773923456,458.936753705802
