"files","P5","P10","P16","P25","P50","P75","P84","P90","P95"
"images/11_2.JPG",198.285329841491,222.447333879912,261.593285231763,323.174327478674,382.984776702442,436.579903592581,439.315879552088,446.631054152209,496.900062370554
"images/13_2.JPG",165.738225339732,262.761686456248,267.844107855042,313.815631775258,371.966767908217,432.797168753216,482.205531350708,492.990507891431,498.723032391448
"images/16.JPG",160.574108333327,182.283739717857,223.192814478154,262.919901040683,361.521459782119,452.970958073042,513.493152266861,668.996110191696,675.48917578284
"images/2_0.JPG",57.7418540964686,80.7641954987492,93.9837444668525,95.9705065475254,126.645960416177,153.429985952942,169.522507163192,176.982367129583,233.378113085214
"images/2_1.JPG",97.74739,114.90263,131.04959,151.98889,175.34654,202.00314,229.5103,261.82565,321.60117
"images/2_36.JPG",66.7959189293684,79.7855906151942,105.803450598154,106.362399050374,124.032424179366,125.984057236575,146.106880233448,157.222956156904,168.63595795339
"images/2_8.JPG",85.2104821060005,90.568953834388,97.01909943875,126.040225006388,145.202510085783,150.554357461701,172.92223850193,200.894791657757,209.020672381372
"images/3_35.JPG",102.913720131261,120.685862072623,146.239244474754,147.032039923309,162.389919983152,174.160717063316,209.806470308858,316.700855572017,361.291024735595
"images/4_75.JPG",129.036559386426,135.430307517293,167.168702331379,188.554646906518,221.354095564397,259.695577668764,275.610255999903,289.222242687246,409.165994159778
"images/4.JPG",120.688781209688,138.918260970335,147.412011262836,160.112684888734,175.103440468042,194.537552093592,215.488630572673,252.885101700425,273.765191189719
"images/5_6.JPG",128.933638590289,131.821930234405,142.11934136015,167.400516549271,217.97521109699,239.657639704361,271.157269550567,318.870124313494,349.840355822063
"images/6_7.JPG",159.239947401904,167.590836293587,185.933245093332,212.364817762412,215.366760846909,246.60975131426,297.115293367653,339.92752442769,402.831492957114
"images/8.JPG",174.110036139924,193.5809844674,198.263126276016,204.283475374749,270.28337577755,279.846576280188,289.465467306935,364.80191867856,463.66290977502
"images/9_5.JPG",173.045825934972,210.062433646002,211.990131671409,230.412880928703,262.480608905055,346.181422279592,356.749099448214,384.815420021711,422.801910292073
"images/BarPhotos_2013_Site3_Frame2_crop.JPG",109.418680302948,109.520269113209,126.363533470557,142.325756600916,152.092892019663,166.984905690713,203.087277646016,281.978576033472,357.58530990193
"images/bed1.JPG",88.3525837582993,91.7238497053157,110.766733591283,129.938793002921,151.501663526646,172.073324063013,178.186889415064,198.829904452719,210.308604000729
"images/bed2.JPG",73.997868952886,94.2522048267526,113.249756981188,120.651496497652,160.537572713644,166.673003783159,167.196945000052,211.204660254021,242.64183287128
"images/bed3.JPG",87.6752898377142,100.341245819505,113.63301231078,132.208361164687,157.350619046776,181.147491179565,206.904539425856,227.592056494512,300.159241687721
"images/bed4.JPG",113.270784874632,119.413587425562,134.184896493082,154.5483989647,154.612859429825,204.331617778941,223.768221020905,236.776858074378,247.266553998568
"images/bed5.JPG",64.5114599396544,88.8107074871844,99.2049413296304,110.60326399483,114.144243894724,115.669219826536,149.393325550705,158.603707389256,183.419582233382
"images/bed6.JPG",64.3725468052821,87.8817025356055,100.368397780306,129.347250716888,154.694363435603,180.488708310288,184.498361601738,192.138110025878,198.294046196818
"images/Cal_01.tif",110.967058387401,162.211788148848,184.584870509592,196.730085580483,202.175738570857,217.846024067856,226.923349158475,285.914897398133,474.630965926892
"images/Cal_05.tif",150.608333526991,153.387284131311,168.819247236668,187.754443642654,213.760981564934,293.59828743872,322.221270496585,325.222962672029,445.460945615337
"images/Cal_06.tif",82.929394480364,116.81225456149,124.090926461805,135.298351072974,162.728301036282,193.899893459492,216.694676289887,276.148042560415,384.009265955395
"images/Cal_08.tif",152.92613195438,159.213095026442,167.213897866261,193.979286694456,201.284781942994,239.200596484787,292.210235440964,310.597724778578,335.494322563439
"images/Cal_09.tif",110.261269343074,135.509288345285,174.684590287306,191.838321645607,228.292126248008,270.336752446039,327.400553235667,335.969489794374,386.145399660116
"images/Cal_10.tif",151.167664933635,169.858023914063,171.943868282587,181.549820349874,241.844954454013,250.301635550839,276.701901638707,389.497172855104,434.590949227896
"images/Cal_11.tif",108.220898959741,137.729318369921,142.729307765479,185.458687127013,193.553200643442,204.289771780642,279.7814390332,289.977803395228,382.446647062007
"images/Cal_12.tif",112.842255496879,127.604444142607,145.273279774441,149.008601013021,180.903978088295,186.238349937205,282.594038155625,301.324678095145,494.404180592772
"images/Cal_13.tif",112.764315587101,155.401374867087,161.547894096581,170.38696889484,218.365557491138,235.667361324296,301.347001775902,321.694697991777,356.394963864226
"images/Cal_15.tif",124.989947183492,158.738514951929,165.54865684885,167.758780972668,213.367819509832,245.241212806159,300.650794345199,364.072095476114,368.158561489211
"images/Cal_16.tif",90.4394499937066,99.9723303243414,114.982391965646,140.035586216973,154.355226086042,205.074192591171,219.814975243148,226.748620094597,285.214433387395
"images/Cal_17.tif",141.072585028988,188.441977883142,201.99646226068,216.895821909828,228.782774828385,276.481480842453,299.558184661874,430.360737339449,643.001114966664
"images/Cal_18.tif",81.417501402605,116.263028493793,153.610688845389,162.930524839852,178.904309171777,234.744012595302,288.812796760398,372.567735784455,374.979833318648
