files,P5,P10,P16,P25,P50,P75,P84,P90,P95
images/3_35.JPG,14.2217257748742,21.6120157262043,30.6747413162319,45.1736282723663,100.88485157695,180.945917233598,215.230812845501,240.126932406024,259.869015344856
images/8.JPG,21.1484696874059,33.5395511369876,46.9365380955166,66.4090021600853,127.724221378004,205.124999891811,232.626578005358,250.23077367256,264.562851103351
images/2_1.JPG,12.0591897144169,18.856621301179,26.4076410659859,39.0233327950267,82.5734755144973,144.372114180971,171.085366838777,188.195839758635,201.666728695097
images/DGS_Feather_DGS_Patch_001.JPG,14.0160134591381,21.8343194119467,30.985233073648,45.4465332913669,110.76324531552,233.088169944512,287.246705582525,324.338936616993,352.942019481564
images/IMG_9394.JPG,15.0369001323656,23.449790153858,33.0817256117081,49.310544697538,121.537663804729,266.693184856088,345.888916016311,410.256024812221,474.756506365023
images/bed1.JPG,21.9452607005871,38.4394337359945,58.0501766167564,89.9242336325527,195.618139821594,345.931503754071,403.738194442027,440.614898273317,469.428886455123
images/bed5.JPG,17.7528142550549,31.6430099302569,49.9915804112501,82.3087526149733,196.398060683919,332.59727883926,392.761290405979,433.964344936571,466.174301468111
images/4.JPG,15.8537931773105,23.7142652088498,32.2206570456667,45.170470128266,94.2786011907367,162.888951483503,196.202925692146,224.480423275213,251.703733792605
images/5_6.JPG,17.7493950270417,26.5892122313804,35.842334565504,51.3915555702853,105.458658155582,173.549097842005,205.09600984091,229.668559595627,253.337166694825
images/16.JPG,23.6372318681471,38.7726480998864,53.7342612853961,76.5954058729967,143.179252036731,213.429962104987,237.674769606684,252.932206824337,265.759105273401
images/seriesC2_endrun_19.JPG,18.0705513100741,28.6489016096491,40.9620125032411,59.4387044826657,107.348143948117,181.064465313678,215.485998328371,240.385522979681,260.070590633178
images/2_8.JPG,14.9225311861397,22.2876816055575,30.9870869432677,44.1096963294007,96.6201421646073,188.767729079752,225.242143608158,246.764530294348,263.031953984714
images/11_2.JPG,22.9179894324639,36.0489234366667,51.4261600044883,73.1179047321827,130.049755453001,196.393780760647,226.548902971367,246.787196007559,263.002391277199
images/seriesC2_endrun_16.JPG,15.4822825125995,24.0242170811175,33.5459391684463,47.2839435499547,93.520552203562,172.155232986279,210.271923782722,236.950927478727,258.049147875759
images/4_75.JPG,17.1139511642436,25.5147581004663,34.5721916991415,49.1267345253381,106.532306780327,186.735408378702,222.694726078855,244.697235150683,261.827371177641
images/IMG_9353.JPG,15.7577766270929,26.6981244231927,40.9262839168358,67.8720017297967,186.318466779629,354.179950054433,432.072345388186,478.942116781123,513.186272877059
images/bed3.JPG,18.7134420377699,31.5652334740943,48.698897824051,75.483136615258,177.259745329792,310.184877658863,374.401351128643,422.488412085811,460.729517522342
images/bed4.JPG,16.4000081140691,27.9600479182815,43.2671987533594,69.8963660298907,169.618507176471,311.282498895526,380.381624882586,425.972078814665,462.030946324935
images/2_36.JPG,13.8839574421998,20.3114502345227,27.1583716191152,38.0090855439977,80.939654249644,168.523202876329,204.865732288985,232.083433789436,255.606309385472
images/IMG_9395.JPG,9.7378054160588,14.786537814559,21.1254044420396,32.7869709276504,94.0078830010534,244.716547687017,345.452654846212,418.618543770315,483.554779046357
images/IMG_9345.JPG,16.5986091945575,26.4022514167631,38.5378112872377,60.0484728929077,153.983849719375,297.577835392395,374.472583616337,437.962975859547,493.554024039115
images/IMG_9354.JPG,14.9592991574845,25.601365108273,39.5225439363936,65.4562119240618,156.693012111104,310.081921421181,391.30674233441,450.945435403173,499.191105483176
images/bed6.JPG,21.4237165063729,35.9638813346775,53.5232370670441,81.4724905739353,194.704215317718,345.592115513269,406.137235892246,441.791485712917,469.806325000544
images/seriesC2_endrun_21.JPG,23.2811465378631,38.0998705053575,53.8450063746878,78.7422906106047,143.946154663384,227.999483879081,248.217652846094,260.047762138659,269.631820483713
images/2_0.JPG,11.9189081997337,18.0743251454699,25.0959014149396,36.7478032360649,86.7361865940353,172.608514257609,212.160370546543,239.082848593207,259.426136014278
images/BarPhotos_2013_Site3_Frame2_crop.JPG,20.7277549768335,34.1626259963164,49.7402355881054,73.6473198987893,152.602953270066,304.518323149019,386.354299734669,458.944413208127,530.612367676985
images/IMG_9396.JPG,20.8407095927839,31.0152840869199,41.9635773242117,59.0898704157003,121.36555124775,235.310207264604,310.653833997592,388.177142849825,467.863238998338
images/bed2.JPG,21.3142214256774,37.405472786545,57.1803673818105,88.257295732514,191.781118148361,308.377679766863,372.449709124167,419.872773923456,458.936753705802
images/seriesC2_endrun_17.JPG,19.7821602670665,31.3575980340825,43.7068276809976,60.8282844877841,118.573402125103,197.329033692917,225.985477225933,245.304069715827,261.736630671253
images/13_2.JPG,20.4905497012813,32.8137734233668,46.8877616664869,68.0372552103407,132.405097279722,191.528355079615,217.483811380329,239.592925470071,259.48856339442
images/IMG_9335.JPG,15.7416416518082,26.5185931504156,40.6322542803319,64.3067284056741,151.576455130187,309.510425959915,387.12321104643,446.288050628635,496.599043418212
images/IMG_9348.JPG,18.4506701383471,29.5805248219754,42.5152626464165,64.8780365508319,154.038941560271,317.975703936132,385.437417151382,438.448495841466,491.356990096777
images/seriesC2_endrun_20.JPG,16.6472691597513,27.0641458827583,38.9983500984775,58.1802272702919,113.732902762365,176.650273652537,208.443165595759,233.726107355687,256.281602517041
images/6_7.JPG,19.789612328768,29.7177601654297,40.3890867142575,56.0745532594729,114.465705266262,182.900296247314,214.189061996915,238.041654125873,258.329012119949
images/seriesC2_endrun_18.JPG,16.1078174492916,25.1886750084363,36.0886238483225,51.2778030819338,100.571748108261,178.651950591707,214.409266247799,239.434186588145,259.397634009877
images/9_5.JPG,21.9662663408049,33.3534037442109,45.2446795916635,63.3757504131431,122.120734523778,192.336465401779,226.197802956689,246.679328546585,262.841403573054
