files,P5,P10,P16,P25,P50,P75,P84,P90,P95
images/IMG_1586_710microns.JPG,8.01435805726335,10.5798978863472,13.9738609238835,19.7222914444064,40.9918336653332,83.5685157949558,123.588667770258,178.613692935503,270.014124322215
images/IMG_0209.JPG,11.659607711412,16.8853178801427,22.9319560243272,32.0249828732171,61.3106319654399,112.888758156215,152.548659090138,193.939788545362,249.066547893159
images/IMG_1583_500microns.JPG,7.56198443230392,9.71952593824532,12.513247733842,17.0387834354857,33.1080137915967,67.6339220204396,102.475055702805,152.574675285782,238.506568990898
images/IMG_0242.JPG,6.84538485117212,8.21096522373119,9.97934881591044,12.8312986459489,23.3881868266221,52.440252496457,85.370475891457,138.210477979061,230.199460210646
images/IMG_0217.JPG,8.55890091038834,11.3461345136403,14.6015079586184,19.7202920741544,36.3934367085651,71.0655443965226,103.252966139379,145.376813347167,220.449771145623
images/IMG_0223.JPG,8.06300406039619,10.3570619330713,13.1417918012981,17.5543878956156,32.1715997059598,64.848703179545,97.6342751410628,144.780630853293,236.789593772197
images/IMG_1590_1400microns.JPG,9.49504595314583,13.6004747793477,18.8666435534003,27.879727414756,64.5197354174583,123.581080070249,170.598678385343,222.767897296128,307.25782841364
images/IMG_1579_355microns.JPG,7.36554359984219,9.29293269565614,11.7362888239401,15.4365720487401,28.4938203977007,59.5440168683391,92.4145724820284,145.253451035736,247.606304077446
images/IMG_0220.JPG,8.6222180077437,11.4211338008851,14.6885924917332,19.8355509057679,36.6282997697776,72.6542775108019,106.143874240322,149.744345168223,229.353507500688
images/IMG_1578_355microns.JPG,7.23880131053365,9.03954593232487,11.3334122587371,15.0064102382415,27.8546265791465,57.0569135275889,85.900467042525,133.276441412159,223.892829444538
images/IMG_0215.JPG,10.0310594475213,13.986809986774,18.487167173888,25.4507245313162,48.2654359142887,89.1293034436746,122.698969464004,165.858127092609,235.895390187492
images/IMG_0222.JPG,7.95290351066871,10.2137947122386,12.9952333790048,17.4383593371589,31.8067298853692,63.266307521634,92.2678086197715,135.823001677277,217.685868244969
images/IMG_1581_500microns.JPG,7.45983555432636,9.45209594314473,12.0916151692307,16.4847226525257,32.0965028726753,67.3747099772018,100.957584398862,148.984835864678,244.982343447999
images/IMG_0252.JPG,5.03717787392239,7.4080992362837,8.62408828088282,10.6944469219416,20.2204539842247,57.6585703614477,112.413480469201,187.288448823528,279.154744338667
images/IMG_1576_250microns.JPG,7.1646736304836,8.82625151543186,10.7720241103876,13.6825122404722,24.0500926575541,48.95730360707,75.3053537346283,118.01190740678,210.576994280844
images/IMG_0213.JPG,10.3548566813517,14.5176956522917,19.2835980775457,26.5274646418189,49.8561640567761,93.8414806321645,128.069711384482,169.268758684138,233.288837566698
images/IMG_0253.JPG,5.02797658778995,7.4129044194552,8.6492120596237,10.7608565193704,20.3672418221701,58.0025354071328,111.753673143573,182.857991671836,275.920451553233
images/IMG_1589_1000microns.JPG,8.60246843039377,11.812365941752,15.9960745866107,23.1415928437143,50.0196465604257,99.6326636513125,136.479213313023,180.518203804358,263.583635022457
images/IMG_0218.JPG,8.81655791990122,11.7667690129663,15.1365555046865,20.4085756196433,37.3803631297138,72.4821987550069,106.891286061607,153.038619143394,233.84072078579
images/IMG_1591_1400microns.JPG,9.84829226322266,14.3475893675251,20.0411677254572,29.8645771538394,68.1494950969112,134.086212439527,182.93586613574,233.95206937055,312.423192047985
images/IMG_1577_250microns.JPG,7.14837931715754,8.75298110668447,10.6374122239823,13.4952416314062,23.625324632292,47.4167020546996,72.4326283365291,110.266098563753,196.241980426156
images/IMG_0208.JPG,11.5513469317345,16.7463386673449,22.7471795158468,31.8247466725128,62.0065880780044,111.111637631072,145.945322534972,189.458389949707,255.042975002115
images/IMG_0212.JPG,9.98831890349768,14.0512919359678,18.6734754585597,25.9698385427223,49.5031297094281,91.380843146934,128.658265327286,179.193999061453,249.974522403409
images/IMG_0246.JPG,6.31517520221511,7.86837198604392,9.33370298644512,11.7229790801274,21.7253197610485,57.6155150869005,105.838234672894,172.032777245618,268.762256293111
images/IMG_0251.JPG,5.14528411842496,7.45546987431824,8.71631332927922,10.8654256860693,21.0391309665396,64.4774631515045,124.20545909958,199.038076620325,289.450076278117
images/IMG_0219.JPG,8.83880126291411,11.7778872477075,15.1401059269252,20.4187231310008,37.58935658498,74.0542732182804,107.83890487613,156.772192030331,233.588189039637
